Date,Port,ticker,shares
01/28/2026,US_live_port,ENVX,7825
01/28/2026,US_live_port,EVCM,-730
01/28/2026,US_live_port,APO,-367
01/28/2026,US_live_port,REX,1379
01/28/2026,US_live_port,DXCM,-76
01/28/2026,US_live_port,PVH,-1817
01/28/2026,US_live_port,DAN,839
01/28/2026,US_live_port,SGI,-5557
01/28/2026,US_live_port,SAIA,-443
01/28/2026,US_live_port,TLN,-811
01/28/2026,US_live_port,STLD,-1947
01/28/2026,US_live_port,BLKB,5140
01/28/2026,US_live_port,CYTK,-661
01/28/2026,US_live_port,LQDT,-85
01/28/2026,US_live_port,AVA,-286
01/28/2026,US_live_port,OPLN,-13910
01/28/2026,US_live_port,ALNT,1007
01/28/2026,US_live_port,GEF,1900
01/28/2026,US_live_port,ENPH,2941
01/28/2026,US_live_port,DTE,-583
01/28/2026,US_live_port,AXS,115
01/28/2026,US_live_port,SITE,390
01/28/2026,US_live_port,DIN,-2264
01/28/2026,US_live_port,LGIH,1058
01/28/2026,US_live_port,GPI,549
01/28/2026,US_live_port,UVV,-5323
01/28/2026,US_live_port,MAN,-8571
01/28/2026,US_live_port,HIW,1212
01/28/2026,US_live_port,FLYW,-13251
01/28/2026,US_live_port,QTWO,474
01/28/2026,US_live_port,NWSA,28022
01/28/2026,US_live_port,CW,832
01/28/2026,US_live_port,WSBC,2391
01/28/2026,US_live_port,URGN,-449
01/28/2026,US_live_port,STAA,467
01/28/2026,US_live_port,STC,2134
01/28/2026,US_live_port,CHKP,2558
01/28/2026,US_live_port,AAT,-3231
01/28/2026,US_live_port,MAS,-4938
01/28/2026,US_live_port,FERG,-1920
01/28/2026,US_live_port,MSGS,-1740
01/28/2026,US_live_port,DNLI,-1564
01/28/2026,US_live_port,AAMI,111
01/28/2026,US_live_port,FFIV,1031
01/28/2026,US_live_port,MLKN,4857
01/28/2026,US_live_port,ZM,-5910
01/28/2026,US_live_port,LEN,-2219
01/28/2026,US_live_port,HWC,5374
01/28/2026,US_live_port,ANAB,-1958
01/28/2026,US_live_port,ENVA,483
01/28/2026,US_live_port,TLRY,9438
01/28/2026,US_live_port,PFSI,-1173
01/28/2026,US_live_port,DECK,-806
01/28/2026,US_live_port,MKTX,-2293
01/28/2026,US_live_port,MOS,11107
01/28/2026,US_live_port,BX,-3908
01/28/2026,US_live_port,IP,-958
01/28/2026,US_live_port,AVB,1946
01/28/2026,US_live_port,EXTR,-4334
01/28/2026,US_live_port,NPK,358
01/28/2026,US_live_port,KMI,6799
01/28/2026,US_live_port,CNK,-7768
01/28/2026,US_live_port,CTRE,-1816
01/28/2026,US_live_port,TSN,11209
01/28/2026,US_live_port,BRO,-7474
01/28/2026,US_live_port,HOOD,-2827
01/28/2026,US_live_port,WMK,341
01/28/2026,US_live_port,IBP,-98
01/28/2026,US_live_port,DELL,4744
01/28/2026,US_live_port,WLFC,-870
01/28/2026,US_live_port,FCFS,-1059
01/28/2026,US_live_port,PLUS,555
01/28/2026,US_live_port,RBC,233
01/28/2026,US_live_port,SHEN,15675
01/28/2026,US_live_port,ADC,-3471
01/28/2026,US_live_port,DHC,-16318
01/28/2026,US_live_port,TWI,1737
01/28/2026,US_live_port,ALSN,2303
01/28/2026,US_live_port,SBUX,-5639
01/28/2026,US_live_port,DX,199
01/28/2026,US_live_port,PCAR,-2868
01/28/2026,US_live_port,FFIN,-805
01/28/2026,US_live_port,SO,225
01/28/2026,US_live_port,VRSK,-2220
01/28/2026,US_live_port,AMR,1095
01/28/2026,US_live_port,BRZE,-4036
01/28/2026,US_live_port,NBN,1134
01/28/2026,US_live_port,BMY,2410
01/28/2026,US_live_port,NDSN,870
01/28/2026,US_live_port,LQDA,-3319
01/28/2026,US_live_port,ESRT,-942
01/28/2026,US_live_port,ALGN,-3279
01/28/2026,US_live_port,RES,-366
01/28/2026,US_live_port,WYNN,3950
01/28/2026,US_live_port,ICE,-2220
01/28/2026,US_live_port,ELAN,-1678
01/28/2026,US_live_port,LSTR,-1467
01/28/2026,US_live_port,RMBS,-448
01/28/2026,US_live_port,BGC,-4964
01/28/2026,US_live_port,URBN,772
01/28/2026,US_live_port,FIZZ,2577
01/28/2026,US_live_port,TBPH,1224
01/28/2026,US_live_port,SHC,-1148
01/28/2026,US_live_port,STGW,-2618
01/28/2026,US_live_port,WTW,-862
01/28/2026,US_live_port,AON,586
01/28/2026,US_live_port,ATR,-1112
01/28/2026,US_live_port,WCC,1636
01/28/2026,US_live_port,ASMB,-2985
01/28/2026,US_live_port,FSK,554
01/28/2026,US_live_port,CWK,-10115
01/28/2026,US_live_port,CIEN,100
01/28/2026,US_live_port,GS,174
01/28/2026,US_live_port,EXC,3982
01/28/2026,US_live_port,FISI,808
01/28/2026,US_live_port,WWD,18
01/28/2026,US_live_port,ICFI,-287
01/28/2026,US_live_port,PI,-227
01/28/2026,US_live_port,ADUS,-247
01/28/2026,US_live_port,FBIN,-5419
01/28/2026,US_live_port,BV,4891
01/28/2026,US_live_port,XHR,665
01/28/2026,US_live_port,BH,45
01/28/2026,US_live_port,FDX,-628
01/28/2026,US_live_port,ARW,-3269
01/28/2026,US_live_port,JBTM,-1447
01/28/2026,US_live_port,RRX,-1040
01/28/2026,US_live_port,MA,-215
01/28/2026,US_live_port,OXM,-754
01/28/2026,US_live_port,WOR,-522
01/28/2026,US_live_port,ONB,-2929
01/28/2026,US_live_port,ROG,-704
01/28/2026,US_live_port,CBU,-2172
01/28/2026,US_live_port,INVH,6094
01/28/2026,US_live_port,LDOS,1574
01/28/2026,US_live_port,HII,359
01/28/2026,US_live_port,BTU,256
01/28/2026,US_live_port,TMP,59
01/28/2026,US_live_port,VRSN,2667
01/28/2026,US_live_port,FIX,84
01/28/2026,US_live_port,SXC,-23093
01/28/2026,US_live_port,KBH,1290
01/28/2026,US_live_port,XOM,-2328
01/28/2026,US_live_port,VICR,-1102
01/28/2026,US_live_port,MTSI,-1303
01/28/2026,US_live_port,ABEO,4196
01/28/2026,US_live_port,ORN,948
01/28/2026,US_live_port,CABO,1496
01/28/2026,US_live_port,FICO,280
01/28/2026,US_live_port,EVRG,-9709
01/28/2026,US_live_port,TWLO,716
01/28/2026,US_live_port,SD,7113
01/28/2026,US_live_port,AAON,-363
01/28/2026,US_live_port,BJRI,481
01/28/2026,US_live_port,BK,2567
01/28/2026,US_live_port,CRK,-397
01/28/2026,US_live_port,CPS,1191
01/28/2026,US_live_port,PFGC,2161
01/28/2026,US_live_port,LYTS,2160
01/28/2026,US_live_port,PGR,-2687
01/28/2026,US_live_port,IEX,-1853
01/28/2026,US_live_port,UFCS,-7193
01/28/2026,US_live_port,BKU,1955
01/28/2026,US_live_port,SMR,-17605
01/28/2026,US_live_port,LNC,134
01/28/2026,US_live_port,AGM,82
01/28/2026,US_live_port,TEL,1370
01/28/2026,US_live_port,ORCL,-2326
01/28/2026,US_live_port,SMCI,-340
01/28/2026,US_live_port,MIRM,2567
01/28/2026,US_live_port,HBNC,8128
01/28/2026,US_live_port,ARWR,2261
01/28/2026,US_live_port,BXP,-4458
01/28/2026,US_live_port,FITB,-750
01/28/2026,US_live_port,PLNT,86
01/28/2026,US_live_port,AKAM,-24
01/28/2026,US_live_port,ASH,442
01/28/2026,US_live_port,CMCO,-164
01/28/2026,US_live_port,TAP,-5229
01/28/2026,US_live_port,MMS,216
01/28/2026,US_live_port,CCEP,4095
01/28/2026,US_live_port,TRU,1489
01/28/2026,US_live_port,VSCO,28
01/28/2026,US_live_port,GM,1886
01/28/2026,US_live_port,RDWR,1286
01/28/2026,US_live_port,CWEN,6509
01/28/2026,US_live_port,STE,-1221
01/28/2026,US_live_port,USLM,-112
01/28/2026,US_live_port,BOX,-2830
01/28/2026,US_live_port,VCEL,1694
01/28/2026,US_live_port,KMX,580
01/28/2026,US_live_port,DTM,-909
01/28/2026,US_live_port,RHP,-2979
01/28/2026,US_live_port,UVSP,135
01/28/2026,US_live_port,NMIH,5404
01/28/2026,US_live_port,OTTR,-373
01/28/2026,US_live_port,INSW,-1129
01/28/2026,US_live_port,HNRG,59
01/28/2026,US_live_port,BZH,-683
01/28/2026,US_live_port,CRBG,4059
01/28/2026,US_live_port,XENE,-1602
01/28/2026,US_live_port,BANR,-5769
01/28/2026,US_live_port,MKL,-244
01/28/2026,US_live_port,GLDD,613
01/28/2026,US_live_port,JANX,11100
01/28/2026,US_live_port,SRRK,-106
01/28/2026,US_live_port,FFBC,-4327
01/28/2026,US_live_port,GT,-8932
01/28/2026,US_live_port,ALLY,7995
01/28/2026,US_live_port,MOG/A,703
01/28/2026,US_live_port,WSM,-1247
01/28/2026,US_live_port,SLM,-1655
01/28/2026,US_live_port,CLSK,-3398
01/28/2026,US_live_port,OUT,-19656
01/28/2026,US_live_port,POWI,-1633
01/28/2026,US_live_port,ICHR,808
01/28/2026,US_live_port,NHI,-903
01/28/2026,US_live_port,WU,3697
01/28/2026,US_live_port,ANET,-649
01/28/2026,US_live_port,EAT,-569
01/28/2026,US_live_port,PAR,-1096
01/28/2026,US_live_port,STRL,725
01/28/2026,US_live_port,PFE,11712
01/28/2026,US_live_port,CVS,100
01/28/2026,US_live_port,CNS,3678
01/28/2026,US_live_port,GRBK,2415
01/28/2026,US_live_port,SNPS,54
01/28/2026,US_live_port,VSEC,-58
01/28/2026,US_live_port,KALU,15
01/28/2026,US_live_port,APLD,1201
01/28/2026,US_live_port,MQ,-11262
