Date,Port,ticker,shares
02/02/2026,short_positions,MASI,-585
02/02/2026,short_positions,MLI,-556
02/02/2026,short_positions,LNG,-1060
02/02/2026,short_positions,BEN,-5461
02/02/2026,short_positions,WAB,-1067
02/02/2026,short_positions,NVCR,-257
02/02/2026,short_positions,UPST,-313
02/02/2026,short_positions,MD,-4368
02/02/2026,short_positions,RIOT,-10692
02/02/2026,short_positions,WNC,-6561
02/02/2026,short_positions,TDG,-412
02/02/2026,short_positions,GFS,-2754
02/02/2026,short_positions,PSKY,-15610
02/02/2026,short_positions,LII,-28
02/02/2026,short_positions,TOWN,-2947
02/02/2026,short_positions,DFH,-894
02/02/2026,short_positions,TKO,-2296
02/02/2026,short_positions,TECX,-595
02/02/2026,short_positions,CUBE,-7112
02/02/2026,short_positions,GKOS,-2828
02/02/2026,short_positions,BNL,-24074
02/02/2026,short_positions,SFBS,-102
02/02/2026,short_positions,BCSF,-16075
02/02/2026,short_positions,NFG,-1392
02/02/2026,short_positions,FLO,-104
02/02/2026,short_positions,PLSE,-57
02/02/2026,short_positions,LKFN,-19
02/02/2026,short_positions,TNC,-26
